timestamp,value,anomalous
1897-11-07,21.114285714285717,False
1897-11-14,23.47142857142857,False
1897-11-21,27.385714285714283,False
1897-11-28,22.542857142857144,False
1897-12-05,22.814285714285713,False
1897-12-12,25.599999999999998,False
1897-12-19,24.771428571428572,False
1897-12-26,26.47142857142857,False
1898-01-02,33.31428571428571,False
1898-01-09,25.37142857142857,False
1898-01-16,29.842857142857145,False
1898-01-23,24.071428571428573,False
1898-01-30,31.985714285714288,False
1898-02-06,33.07142857142857,False
1898-02-13,26.314285714285713,False
1898-02-20,28.457142857142856,False
1898-02-27,34.24285714285714,False
1898-03-06,23.085714285714285,False
1898-03-13,27.357142857142858,False
1898-03-20,19.47142857142857,False
1898-03-27,26.114285714285717,False
1898-04-03,25.199999999999996,False
1898-04-10,18.057142857142857,False
1898-04-17,21.157142857142855,False
1898-04-24,17.642857142857142,False
1898-05-01,19.185714285714287,False
1898-05-08,14.171428571428573,False
1898-05-15,16.571428571428573,False
1898-05-22,15.228571428571428,False
1898-05-29,14.642857142857142,False
1898-06-05,17.1,False
1898-06-12,14.971428571428572,False
1898-06-19,13.342857142857143,False
1898-06-26,12.071428571428571,False
1898-07-03,12.828571428571427,False
1898-07-10,14.042857142857143,False
1898-07-17,13.642857142857142,False
1898-07-24,11.985714285714286,False
1898-07-31,55.502857142857145,True
1898-08-07,15.014285714285714,False
1898-08-14,16.557142857142857,False
1898-08-21,14.6,False
1898-08-28,17.214285714285715,False
1898-09-04,15.200000000000001,False
1898-09-11,16.5,False
1898-09-18,16.97142857142857,False
1898-09-25,19.728571428571428,False
1898-10-02,14.071428571428571,False
1898-10-09,18.32857142857143,False
1898-10-16,25.985714285714288,False
1898-10-23,20.057142857142857,False
1898-10-30,22.042857142857144,False
1898-11-06,26.042857142857144,False
1898-11-13,20.728571428571428,False
1898-11-20,23.928571428571427,False
1898-11-27,20.285714285714285,False
1898-12-04,25.314285714285713,False
1898-12-11,25.085714285714285,False
1898-12-18,65.91714285714286,True
1898-12-25,26.52857142857143,False
1899-01-01,32.642857142857146,False
1899-01-08,21.514285714285712,False
1899-01-15,25.97142857142857,False
1899-01-22,21.185714285714287,False
1899-01-29,22.914285714285715,False
1899-02-05,22.400000000000002,False
1899-02-12,30.942857142857143,False
1899-02-19,28.785714285714285,False
1899-02-26,28.08571428571429,False
1899-03-05,21.785714285714285,False
1899-03-12,29.885714285714283,False
1899-03-19,27.857142857142858,False
1899-03-26,22.857142857142858,False
1899-04-02,24.7,False
1899-04-09,17.385714285714286,False
1899-04-16,21.3,False
1899-04-23,25.099999999999998,False
1899-04-30,17.47142857142857,False
